id,predicted
6136,65
6137,96
6138,109
6139,29
6140,39
6141,109
6142,63
6143,109
6144,11
6145,65
6146,109
6147,92
6148,3
6149,109
6150,109
6151,71
6152,3
6153,33
6154,106
6155,72
6156,124
6157,109
6158,109
6159,34
6160,63
6161,34
6162,64
6163,122
6164,109
6166,3
6167,109
6168,3
6169,6
6170,76
6171,71
6172,59
6173,71
6174,58
6175,75
6176,63
6177,39
6178,8
6179,3
6180,3
6181,123
6182,113
6183,123
6184,45
6185,109
6186,109
6187,109
6188,123
6189,96
6190,8
6191,89
6192,60
6193,58
6194,71
6195,124
6196,92
6197,123
6198,92
6199,65
6200,109
6201,29
6202,58
6203,3
6204,40
6206,58
6207,93
6208,65
6209,95
6210,123
6211,3
6212,64
6213,109
6215,109
6216,58
6217,99
6218,65
6219,92
6220,3
6221,58
6222,96
6223,40
6224,96
6226,124
6227,7
6229,36
6230,3
6232,8
6233,11
6234,112
6235,3
6236,109
6238,96
6239,107
6240,39
6241,92
6242,124
6243,29
6244,84
6245,3
6246,3
6247,59
6248,109
6249,93
6250,39
6251,124
6252,109
6254,92
6255,109
6256,3
6257,34
6258,92
6259,123
6260,58
6261,109
6262,40
6263,122
6264,3
6265,13
6266,34
6267,106
6268,90
6269,109
6270,59
6271,92
6272,3
6273,65
6274,92
6275,81
6276,90
6277,109
6278,6
6279,107
6281,6
6282,19
6283,71
6284,65
6285,33
6286,123
6289,123
6290,1
6291,40
6292,3
6293,109
6294,3
6295,71
6296,71
6297,114
6298,3
6299,109
6300,109
6301,92
6302,34
6303,124
6304,58
6305,109
6306,75
6307,63
6308,63
6309,89
6312,71
6313,107
6314,76
6315,39
6316,8
6317,40
6318,65
6319,124
6320,3
6321,84
6322,119
6323,40
6324,107
6325,22
6326,117
6327,76
6328,81
6329,109
6330,64
6331,123
6332,3
6333,119
6335,3
6336,96
6337,8
6338,125
6339,89
6340,58
6341,6
6342,90
6343,71
6344,109
6345,3
6346,123
6347,65
6348,65
6349,99
6350,40
6351,112
6352,3
6354,92
6355,36
6356,13
6357,84
6358,92
6359,109
6360,109
6361,58
6362,92
6363,109
6364,109
6366,3
6367,3
6368,72
6369,11
6370,106
6371,59
6372,6
6373,6
6375,63
6376,65
6377,3
6378,109
6379,53
6380,109
6381,109
6382,53
6384,66
6385,99
6386,3
6387,36
6388,123
6390,3
6391,114
6392,52
6393,109
6394,11
6395,123
6396,64
6399,107
6400,71
6401,109
6402,51
6403,29
6404,109
6405,40
6406,51
6407,109
6408,65
6409,3
6410,99
6411,109
6412,109
6413,124
6414,65
6415,89
6416,109
6417,92
6418,109
6419,107
6420,16
6421,123
6422,109
6423,96
6424,58
6425,76
6426,3
6427,71
6428,107
6429,92
6430,114
6431,11
6432,76
6433,58
6434,106
6435,63
6436,65
6437,63
6438,106
6439,123
6440,84
6441,100
6442,65
6443,63
6444,106
6445,3
6446,3
6447,6
6448,92
6449,3
6450,71
6451,92
6452,109
6453,3
6454,65
6455,1
6456,65
6458,123
6460,92
6461,40
6462,109
6464,99
6465,123
6466,107
6467,123
6468,39
6469,123
6470,3
6471,96
6472,76
6473,65
6474,93
6475,65
6476,76
6477,63
6478,53
6479,40
6480,92
6481,109
6483,84
6484,124
6485,3
6486,13
6487,3
6488,123
6489,106
6490,92
6491,124
6492,109
6493,32
6494,3
6495,40
6496,40
6497,109
6498,76
6499,109
6500,99
6501,96
6502,109
6503,3
6504,123
6505,109
6506,6
6507,3
6508,3
6509,123
6510,123
6511,100
6512,84
6513,1
6514,107
6515,109
6516,3
6517,3
6518,76
6519,6
6520,109
6521,71
6522,6
6523,123
6524,53
6525,109
6526,99
6527,93
6528,109
6529,81
6530,124
6531,59
6532,51
6533,109
6535,124
6536,39
6537,123
6538,106
6539,103
6540,109
6541,59
6542,123
6543,63
6544,99
6545,39
6546,71
6547,99
6548,66
6549,8
6550,125
6551,8
6553,3
6555,109
6557,109
6558,3
6559,96
6560,3
6561,84
6562,122
6563,93
6564,3
6565,71
6566,125
6567,96
6568,3
6569,65
6570,34
6571,109
6572,65
6573,124
6574,3
6575,107
6576,109
6577,123
6578,39
6579,92
6580,92
6581,19
6582,109
6583,22
6584,71
6585,65
6586,109
6587,123
6588,109
6589,45
6590,124
6591,36
6592,76
6593,109
6594,109
6595,38
6596,64
6597,92
6598,64
6599,65
6600,84
6601,124
6602,92
6603,63
6604,109
6606,100
6607,119
6608,76
6609,123
6610,59
6611,3
6612,109
6613,3
6614,58
6615,109
6616,39
6617,6
6618,109
6620,119
6621,63
6622,109
6623,84
6624,40
6625,96
6626,109
6627,92
6628,123
6629,124
6630,58
6631,38
6632,3
6633,61
6634,3
6635,109
6636,71
6637,124
6639,92
6640,109
6641,92
6642,58
6643,99
6644,109
6645,93
6647,109
6648,123
6649,3
6650,109
6651,3
6652,109
6653,125
6654,123
6656,89
6657,29
6658,1
6659,33
6660,34
6661,71
6662,93
6663,109
6664,1
6665,8
6666,109
6667,71
6668,124
6669,109
6671,112
6672,68
6673,92
6674,65
6675,40
6676,71
6677,3
6678,34
6679,65
6680,58
6681,65
6682,40
6683,71
6684,8
6685,84
6686,109
6687,109
6688,40
6689,64
6691,123
6692,65
6693,64
6694,83
6695,89
6696,96
6697,83
6699,3
6701,64
6702,65
6703,13
6704,96
6705,123
6706,124
6707,109
6708,65
6709,40
6710,39
6711,109
6712,84
6713,75
6714,3
6715,3
6716,63
6717,119
6718,114
6719,65
6720,63
6721,3
6722,58
6723,65
6724,53
6725,58
6726,119
6727,93
6728,109
6729,109
6730,123
6731,107
6732,109
6733,65
6734,109
6735,92
6736,109
6737,58
6738,109
6739,109
6740,51
6741,53
6742,3
6743,119
6744,23
6745,3
6746,109
6747,109
6748,65
6749,119
6750,93
6751,58
6752,109
6753,96
6754,93
6755,40
6756,3
6757,109
6758,92
6759,76
6760,6
6761,1
6762,39
6763,109
6764,109
6765,63
6766,96
6767,58
6768,92
6769,96
6770,65
6771,34
6772,40
6773,109
6774,92
6775,6
6776,59
6777,40
6778,106
6779,109
6780,63
6781,96
6782,109
6783,123
6784,92
6785,123
6786,39
6787,3
6788,109
6789,3
6790,58
6791,109
6792,65
6793,71
6794,58
6797,123
6798,39
6799,3
6800,71
6801,40
6802,58
6803,58
6804,109
6805,109
6806,109
6807,123
6808,124
6809,109
6811,11
6812,96
6813,114
6814,71
6815,76
6816,109
6817,92
6818,109
6819,107
6820,53
6821,109
6822,39
6823,109
6825,109
6826,58
6827,123
6828,58
6829,92
6830,109
6831,109
6832,123
6833,3
6834,100
6836,109
6837,72
6838,1
6839,109
6840,64
6841,123
6842,96
6843,119
6844,8
6845,38
6846,41
6847,65
6848,109
6849,71
6850,107
6851,76
6852,39
6853,63
6854,25
6855,39
6856,11
6857,122
6858,64
6859,63
6860,122
6861,65
6862,29
6863,109
6864,122
6865,119
6866,65
6867,109
6868,64
6869,109
6870,109
6871,58
6874,3
6875,40
6876,99
6878,109
6879,96
6880,122
6881,109
6882,11
6883,92
6884,124
6885,3
6886,124
6887,92
6889,109
6890,3
6891,124
6892,124
6893,61
6894,3
6895,96
6896,65
6897,84
6898,123
6900,93
6901,107
6902,109
6904,3
6905,109
6906,92
6907,122
6908,96
6909,65
6910,76
6911,66
6912,3
6913,79
6914,123
6915,76
6916,123
6917,3
6918,40
6919,3
6920,3
6921,124
6922,109
6923,92
6924,71
6925,109
6926,109
6927,63
6928,71
6929,39
6930,59
6931,109
6932,93
6933,92
6934,109
6935,96
6936,11
6937,123
6938,71
6939,53
6940,84
6941,75
6942,99
6943,59
6944,109
6945,109
6946,76
6947,109
6948,76
6949,65
6950,3
6951,7
6952,7
6953,40
6954,123
6955,65
6956,92
6957,109
6958,124
6959,109
6960,7
6961,71
6962,13
6963,122
6964,65
6966,92
6967,64
6968,39
6969,3
6970,89
6971,92
6972,92
6973,3
6974,63
6975,123
6976,39
6977,58
6978,109
6979,109
6980,123
6981,53
6982,84
6983,109
6984,123
6985,81
6986,123
6987,109
6988,109
6989,3
6990,22
6991,109
6992,123
6993,3
6994,43
6995,119
6996,109
6998,40
6999,40
7000,3
7001,124
7002,39
7003,65
7004,106
7005,63
7006,13
7007,13
7008,58
7009,123
7010,109
7011,3
7012,93
7013,8
7014,123
7015,123
7016,3
7017,125
7018,11
7019,3
7020,92
7021,58
7022,109
7023,89
7024,123
7025,39
7026,92
7027,96
7028,123
7029,13
7030,96
7031,7
7032,63
7033,109
7034,65
7035,3
7036,123
7037,76
7038,3
7039,3
7040,96
7041,11
7042,40
7043,36
7044,109
7045,34
7046,65
7047,76
7048,6
7049,65
7050,109
7051,109
7052,65
7053,71
7054,6
7055,92
7057,84
7058,109
7059,63
7060,39
7061,84
7062,6
7064,116
7065,109
7067,4
7068,109
7069,58
7070,1
7071,81
7072,3
7073,109
7074,89
7075,58
7076,34
7077,123
7078,109
7079,109
7081,1
7082,109
7083,109
7084,96
7085,16
7086,109
7087,34
7088,39
7089,89
7090,11
7092,122
7093,34
7094,109
7095,109
7096,92
7097,64
7099,34
7100,11
7101,76
7102,123
7103,112
7104,65
7107,96
7108,6
7109,76
7110,65
7111,107
7112,92
7113,123
7114,124
7115,64
7116,11
7117,109
7118,34
7119,11
7120,6
7121,89
7122,84
7123,109
7124,39
7125,76
7127,109
7128,109
7129,109
7130,92
7131,92
7132,106
7133,61
7134,38
7135,33
7136,83
7137,39
7138,3
7139,123
7140,68
7141,122
7142,39
7143,58
7144,109
7145,39
7146,123
7147,63
7148,3
7149,109
7150,71
7151,63
7152,109
7154,96
7155,71
7156,40
7157,123
7158,109
7160,96
7161,72
7162,53
7163,93
7164,38
7165,66
7166,92
7167,3
7168,41
7169,45
7170,3
7171,124
7172,39
7173,11
7174,29
7175,39
7176,99
7177,40
7178,123
7179,76
7180,59
7181,3
7182,40
7183,60
7184,96
7185,92
7186,123
7187,109
7188,109
7189,23
7190,123
7191,3
7192,92
7193,93
7194,3
7195,65
7196,109
7197,33
7198,124
7199,123
7200,76
7201,92
7202,3
7203,109
7204,109
7205,65
7206,3
7207,40
7208,3
7209,109
7210,63
7211,119
7213,109
7214,29
7215,114
7216,109
7217,8
7218,6
7219,109
7221,109
7223,40
7224,1
7225,58
7226,96
7227,33
7229,96
7230,123
7231,99
7232,65
7233,109
7234,22
7235,96
7236,92
7237,3
7238,109
7239,109
7241,123
7242,109
7243,107
7244,109
7245,63
7246,109
7248,6
7249,84
7250,122
7251,89
7252,84
7253,63
7255,65
7256,124
7257,109
7258,58
7259,40
7260,123
7261,58
7262,96
7263,52
7264,109
7265,109
7266,39
7267,3
7268,3
7269,109
7270,123
7271,109
7272,109
7274,109
7275,93
7276,112
7277,59
7278,106
7279,58
7280,53
7281,123
7282,3
7283,123
7284,92
7285,109
7286,123
7287,34
7288,109
7289,3
7290,1
7292,64
7293,40
7294,40
7296,3
7297,100
7298,96
7299,84
7301,11
7302,109
7303,109
7304,93
7305,3
7306,109
7307,93
7308,63
7309,65
7311,3
7312,92
7313,123
7314,89
7315,3
7316,40
7317,39
7318,66
7319,39
7320,76
7321,63
7322,1
7323,107
7324,63
7325,63
7326,71
7327,26
7328,3
7329,96
7330,109
7331,3
7332,34
7333,8
7334,64
7335,109
7336,39
7337,109
7338,109
7339,89
7340,58
7342,92
7343,3
7344,49
7345,109
7346,40
7347,109
7348,109
7349,29
7351,76
7352,93
7353,51
7354,22
7355,76
7356,92
7357,112
7358,122
7359,92
7360,40
7361,3
7362,40
7363,96
7364,109
7365,63
7366,39
7367,34
7368,76
7369,64
7370,3
7371,84
7373,109
7374,116
7375,107
7376,119
7378,109
7379,112
7380,65
7381,8
7382,39
7383,92
7384,53
7385,58
7386,109
7387,58
7388,123
7389,72
7390,93
7391,107
7392,92
7394,123
7395,40
7396,39
7397,65
7398,39
7399,39
7400,51
7401,76
7402,123
7403,3
7404,96
7405,109
7406,100
7407,13
7408,109
7409,64
7410,65
7411,71
7412,3
7413,92
7414,6
7415,89
7416,59
7417,123
7418,109
7419,109
7420,3
7421,123
7422,3
7423,3
7424,6
7425,109
7426,3
7427,109
7429,109
7430,3
7431,3
7432,92
7433,109
7434,36
7435,109
7436,64
7437,39
7438,65
7439,3
7441,109
7442,109
7443,93
7444,124
7445,96
7446,64
7447,51
7448,65
7449,96
7450,58
7451,109
7452,3
7453,92
7454,3
7455,89
7456,58
7457,107
7458,61
7459,83
7460,109
7461,99
7462,92
7463,3
7464,109
7465,93
7466,96
7467,59
7468,3
7469,34
7470,109
7471,124
7472,109
7473,92
7474,65
7475,96
7476,71
7477,13
7478,109
7479,3
7480,96
7481,124
7482,92
7483,96
7484,92
7485,96
7486,39
7487,109
7488,3
7489,8
7490,65
7491,92
7492,58
7494,76
7495,109
7496,39
7497,40
7498,64
7499,13
7500,109
7501,123
7503,8
7504,109
7506,109
7507,3
7508,3
7509,123
7511,3
7512,65
7513,3
7514,112
7515,109
7516,39
7517,107
7518,65
7519,89
7520,123
7521,123
7522,65
7523,34
7524,39
7525,107
7526,106
7527,58
7528,29
7529,3
7530,63
7531,58
7532,109
7533,123
7534,122
7535,123
7537,3
7538,39
7539,119
7540,3
7541,58
7542,3
7543,76
7544,109
7545,65
7546,92
7547,92
7548,7
7549,64
7550,109
7551,109
7553,96
7554,114
7555,123
7556,96
7557,109
7558,32
7559,58
7560,3
7561,3
7562,92
7563,58
7564,81
7565,40
7566,123
7567,58
7568,96
7569,3
7570,92
7571,109
7572,64
7574,92
7575,59
7576,109
7577,109
7578,109
7579,3
7580,58
7582,43
7583,112
7584,109
7585,40
7586,81
7587,109
7588,77
7589,64
7590,3
7591,3
7592,59
7593,92
7594,39
7595,3
7596,13
7597,39
7598,123
7599,123
7600,84
7601,63
7602,58
7603,33
7604,61
7605,123
7606,123
7607,58
7608,39
7609,39
7610,92
7611,3
7612,109
7613,7
7614,93
7616,109
7618,109
7619,109
7620,93
7621,59
7622,38
7623,93
7624,34
7625,124
7626,39
7627,96
7628,76
7629,65
7630,63
7631,109
7632,84
7633,76
7634,40
7635,40
7636,96
7637,33
7638,123
7639,77
7640,71
7641,84
7642,64
7643,58
7645,123
7646,96
7647,109
7648,3
7649,125
7650,76
7651,89
7652,89
7653,13
7654,8
7655,3
7656,58
7657,3
7658,76
7659,92
7660,8
7661,36
7662,109
7665,71
7666,63
7668,53
7669,61
7670,109
7671,109
7672,107
7673,3
7674,109
7675,83
7676,33
7677,3
7678,11
7679,109
7680,39
7681,107
7682,84
7683,123
7684,6
7685,65
7686,123
7687,3
7688,65
7689,3
7690,109
7691,124
7692,40
7693,3
7694,92
7695,109
7696,109
7697,92
7698,11
7699,40
7700,123
7701,11
7702,109
7703,3
7704,109
7705,92
7706,58
7707,65
7708,40
7709,124
7710,8
7711,34
7712,109
7713,39
7714,107
7715,76
7716,61
7717,109
7719,107
7720,109
7721,109
7722,66
7723,92
7725,3
7726,123
7727,1
7728,92
7729,124
7730,39
7731,109
7732,39
7733,109
7734,64
7735,13
7736,6
7737,123
7738,123
7739,58
7740,34
7741,107
7742,39
7743,65
7744,109
7745,39
7746,124
7747,109
7748,63
7749,34
7750,123
7751,58
7752,11
7753,96
7754,6
7755,63
7756,92
7757,84
7758,38
7759,109
7760,123
7761,33
7762,75
7763,96
7764,92
7765,65
7766,3
7767,3
7768,79
7769,107
7770,124
7771,109
7772,92
7773,49
7774,96
7775,83
7776,65
7777,124
7778,109
7780,96
7781,124
7782,58
7783,109
7784,3
7785,123
7786,123
7787,92
7788,65
7789,92
7790,96
7791,58
7792,109
7793,58
7794,116
7795,65
7796,92
7797,107
7798,123
7799,13
7800,109
7801,99
7802,8
7803,112
7804,109
7805,109
7806,63
7807,96
7808,97
7809,65
7810,123
7811,29
7812,34
7813,92
7814,109
7815,122
7816,109
7817,39
7818,63
7820,76
7821,3
7822,109
7823,92
7824,107
7825,3
7826,106
7827,40
7828,109
7830,106
7831,109
7833,123
7834,6
7835,106
7836,123
7837,109
7839,43
7840,3
7841,64
7842,63
7843,109
7844,1
7845,34
7846,76
7847,63
7848,96
7849,39
7850,100
7851,65
7852,59
7853,96
7854,109
7856,63
7857,92
7858,84
7859,40
7860,96
7861,33
7862,2
7863,63
7864,107
7865,92
7866,40
7867,29
7868,123
7869,1
7870,123
7871,109
7872,63
7873,109
7874,11
7875,6
7877,123
7878,19
7879,58
7880,38
7881,76
7882,11
7883,22
7884,92
7885,66
7886,64
7887,92
7888,124
7889,123
7890,109
7891,92
7892,65
7893,93
7894,3
7895,33
7896,3
7897,109
7898,109
7899,3
7900,96
7901,3
7903,92
7904,112
7905,92
7906,3
7907,123
7908,109
7909,96
7910,106
7911,39
7912,109
7913,33
7914,96
7915,63
7917,3
7918,63
7919,6
7920,96
7921,3
7922,123
7923,11
7924,107
7925,58
7926,124
7927,65
7928,58
7929,8
7930,58
7931,90
7932,109
7933,8
7934,65
7935,96
7936,109
7937,122
7938,125
7939,3
7942,92
7944,65
7946,81
7947,76
7948,58
7949,123
7950,81
7951,3
7952,3
7953,71
7954,99
7955,76
7956,123
7957,109
7958,96
7959,53
7960,34
7961,123
7962,59
7963,65
7964,106
7965,109
7966,39
7967,3
7968,109
7969,71
7970,109
7971,3
7973,109
7975,3
7976,39
7977,6
7978,33
7979,92
7980,109
7981,123
7982,40
7983,106
7984,109
7985,3
7986,96
7987,109
7988,40
7989,123
7990,3
7991,109
7992,109
7993,96
7994,58
7995,92
7996,84
7997,3
7998,92
7999,3
8000,65
8001,106
8002,6
8003,36
8004,106
8005,96
8006,109
8007,109
8008,109
8009,92
8010,109
8011,89
8012,63
8013,3
8014,68
8015,65
8016,92
8017,107
8018,58
8019,63
8020,124
8021,58
8022,96
8024,6
8025,34
8026,70
8027,96
8028,3
8029,109
8030,109
8031,39
8032,3
8033,109
8034,6
8035,109
8036,109
8037,109
8038,34
8039,124
8040,123
8041,72
8043,107
8044,63
8045,65
8046,123
8047,40
8048,66
8049,109
8050,3
8051,122
8052,96
8053,124
8054,3
8055,39
8056,92
8057,123
8058,39
8059,65
8060,122
8061,123
8062,92
8063,122
8064,6
8065,92
8066,34
8067,34
8068,58
8069,43
8070,40
8071,123
8072,3
8073,65
8074,96
8075,89
8076,40
8077,96
8078,107
8079,96
8080,109
8081,96
8082,3
8083,123
8084,92
8085,3
8086,3
8087,90
8088,123
8089,13
8090,40
8091,96
8093,92
8095,123
8096,63
8097,89
8098,59
8099,89
8100,109
8101,72
8102,3
8103,3
8104,109
8105,109
8107,109
8108,3
8109,109
8110,109
8111,65
8112,8
8113,76
8114,92
8115,76
8116,109
8117,122
8118,65
8119,6
8120,109
8121,96
8123,3
8124,109
8125,76
8126,119
8127,93
8128,71
8129,123
8131,63
8132,40
8133,63
8134,71
8135,40
8136,123
8137,109
8138,58
8139,109
8140,11
8141,92
8142,65
8143,64
8144,75
8145,123
8146,8
8147,125
8148,92
8149,77
8150,27
8151,96
8153,107
8154,66
8155,58
8156,123
8157,106
8159,41
8160,6
8162,96
8163,65
8164,3
8165,11
8166,109
8167,58
8168,109
8169,112
8170,41
8171,39
8172,122
8173,109
8174,3
8175,65
8176,109
8177,13
8178,71
8179,92
8181,58
8182,89
8183,109
8184,100
8185,3
8186,13
8187,124
8188,109
8189,92
8190,66
8191,40
8192,68
8193,95
8194,58
8195,123
8196,60
8197,106
8198,58
8199,124
8200,109
8201,123
8202,39
8203,58
8204,6
8205,96
8206,109
8207,29
8208,72
8209,63
8210,92
8211,96
8212,3
8213,11
8214,106
8215,3
8216,124
8217,11
8218,123
8219,63
8220,39
8221,109
8222,109
8223,109
8224,40
8225,81
8226,106
8227,123
8228,3
8229,3
8230,75
8231,122
8232,22
8233,75
8234,109
8235,99
8236,109
8237,109
8238,96
8239,3
8240,109
8241,58
8242,65
8243,109
8244,71
8245,123
8246,109
8247,39
8248,92
8249,6
8251,76
8252,116
8253,58
8254,124
8255,65
8256,96
8257,3
8258,109
8259,40
8260,65
8261,66
8262,58
8263,23
8264,68
8265,65
8266,109
8267,109
8268,8
8269,40
8270,89
8271,124
8272,99
8273,109
8274,92
8275,123
8276,6
8277,59
8278,84
8279,107
8280,123
8281,109
8282,123
8283,38
8284,3
8285,3
8286,109
8287,100
8288,3
8289,29
8290,123
8291,65
8292,92
8293,3
8294,59
8295,1
8296,58
8298,3
8299,109
8300,109
8301,58
8302,96
8303,3
8304,8
8305,1
8306,124
8307,58
8308,92
8309,123
8310,84
8311,64
8312,123
8313,53
8314,71
8315,124
8316,39
8317,123
8318,124
8319,3
8320,39
8321,89
8322,123
8323,58
8324,40
8325,96
8326,76
8327,3
8328,63
8329,92
8330,27
8331,109
8332,109
8333,39
8334,109
8335,84
8336,65
8337,3
8338,71
8339,81
8340,109
8341,107
8343,11
8344,3
8345,123
8346,65
8347,75
8348,34
8349,92
8350,8
8351,58
8352,3
8353,124
8354,65
8355,65
8356,11
8357,123
8358,122
8359,3
8360,8
8361,78
8362,3
8363,3
8364,93
8365,109
8366,92
8367,92
8368,109
8369,109
8370,124
8371,112
8372,124
8373,109
8374,53
8375,39
8376,123
8377,109
8378,29
8379,8
8380,8
8381,3
8382,109
8383,109
8384,71
8386,71
8387,40
8388,13
8389,77
8390,96
8391,112
8392,40
8393,122
8394,1
8395,124
8397,3
8398,112
8399,109
8400,92
8401,123
8402,109
8403,63
8404,92
8405,39
8406,63
8408,3
8409,106
8410,76
8411,76
8412,122
8413,65
8414,123
8415,100
8416,107
8417,45
8418,109
8419,40
8420,39
8421,96
8422,109
8423,65
8424,96
8425,109
8426,100
8427,89
8429,109
8430,53
8431,92
8432,71
8433,109
8434,92
8435,58
8436,96
8437,11
8438,106
8439,6
8440,40
8441,109
8442,41
8443,64
8444,92
8445,109
8446,13
8447,39
8448,65
8449,66
8450,115
8451,109
8452,109
8453,123
8454,65
8455,39
8456,63
8457,71
8458,109
8459,65
8460,11
8461,65
8462,77
8463,100
8464,1
8465,49
8466,6
8467,65
8468,92
8469,125
8470,109
8471,58
8472,22
8473,65
8474,109
8475,92
8476,8
8477,107
8478,3
8479,92
8480,63
8481,75
8482,109
8483,71
8484,124
8485,65
8486,43
8487,109
8488,109
8489,92
8490,71
8491,71
8492,3
8493,3
8494,39
8495,119
8496,65
8497,123
8498,53
8499,123
8500,77
8501,92
8502,124
8503,40
8504,92
8505,63
8507,124
8508,109
8509,11
8510,107
8511,124
8512,109
8513,40
8515,109
8516,65
8517,96
8518,109
8519,92
8520,109
8521,109
8522,119
8524,92
8525,123
8526,109
8527,65
8528,84
8529,39
8530,6
8531,76
8532,109
8533,92
8534,92
8536,3
8537,3
8538,3
8539,109
8540,92
8541,59
8542,2
8543,3
8544,107
8545,106
8546,109
8547,3
8548,81
8549,96
8550,84
8552,96
8553,109
8556,107
8557,3
8558,3
8559,109
8560,65
8561,109
8562,3
8563,106
8564,109
8565,96
8566,122
8567,65
8570,109
8571,3
8572,109
8573,3
8574,123
8575,89
8576,65
8577,109
8578,123
8579,29
8582,83
8583,76
8584,11
8585,34
8586,61
8587,59
8588,89
8589,107
8590,122
8591,109
8592,58
8593,64
8594,92
8595,116
8596,11
8597,92
8599,109
8600,64
8601,13
8602,92
8603,58
8604,77
8605,63
8606,1
8607,71
8608,92
8609,109
8610,3
8611,122
8612,109
8613,109
8614,123
8615,3
8616,65
8617,63
8618,96
8619,109
8620,58
8621,92
8622,107
8623,63
8624,66
8625,109
8626,96
8627,33
8628,109
8629,123
8630,76
8631,109
8632,72
8633,106
8634,89
8635,109
8636,58
8637,63
8639,63
8640,3
8641,64
8642,58
8643,33
8644,109
8645,96
8646,3
8647,109
8648,96
8649,99
8650,3
8651,38
8652,65
8653,39
8654,3
8655,71
8656,107
8657,3
8658,39
8659,27
8660,65
8661,109
8662,58
8663,107
8664,109
8665,109
8666,34
8667,59
8668,3
8669,124
8670,109
8671,40
8672,76
8673,109
8674,109
8675,58
8676,109
8677,3
8678,71
8679,39
8680,84
8681,3
8683,3
8684,109
8685,3
8686,124
8687,3
8688,109
8690,109
8691,92
8692,122
8693,40
8694,34
8695,36
8696,109
8697,3
8698,92
8699,53
8700,64
8701,11
8702,109
8703,39
8704,107
8705,93
8706,92
8707,63
8708,33
8709,23
8710,63
8711,109
8712,92
8713,109
8714,119
8715,92
8716,125
8717,53
8718,109
8719,6
8720,124
8721,53
8722,34
8723,53
8724,34
8725,65
8726,84
8727,96
8728,39
8729,109
8730,61
8732,100
8733,65
8735,114
8736,1
8737,123
8738,39
8739,3
8740,92
8741,124
8742,6
8743,39
8744,122
8745,6
8746,71
8747,92
8748,25
8749,107
8750,109
8751,40
8752,109
8753,109
8754,92
8755,109
8756,40
8757,65
8758,40
8759,66
8760,59
8761,122
8762,71
8763,63
8764,38
8765,39
8766,3
8767,93
8768,8
8771,109
8772,122
8773,109
8774,3
8775,39
8776,33
8777,124
8778,89
8779,40
8780,72
8781,92
8782,109
8783,65
8784,58
8785,53
8786,92
8787,76
8788,76
8789,124
8790,39
8791,109
8792,123
8793,39
8794,43
8795,11
8796,3
8797,33
8798,96
8799,122
8800,68
8802,63
8803,58
8804,3
8805,107
8806,33
8807,124
8808,109
8809,109
8810,1
8811,109
8812,40
8813,76
8814,109
8815,58
8817,43
8818,109
8819,124
8820,40
8821,100
8822,63
8823,109
8824,89
8825,3
8826,63
8827,107
8829,64
8830,124
8831,123
8832,109
8833,124
8834,123
8835,96
8836,96
8837,92
8838,58
8839,76
8840,123
8841,109
8842,109
8843,92
8844,109
8845,71
8847,96
8848,109
8849,106
8850,39
8851,1
8852,22
8853,109
8854,71
8855,107
8856,3
8857,40
8858,92
8859,83
8860,22
8861,3
8862,84
8863,124
8864,75
8865,109
8866,64
8868,11
8869,6
8870,71
8871,93
8872,72
8873,109
8874,3
8875,3
8876,11
8877,22
8878,72
8879,92
8880,92
8881,92
8882,109
8883,109
8884,3
8885,109
8886,124
8887,71
8888,96
8889,123
8890,109
8891,109
8892,3
8893,109
8894,92
8895,96
8896,65
8897,92
8898,63
8899,59
8900,106
8901,84
8902,13
8903,124
8904,92
8905,109
8906,65
8907,3
8908,109
8909,13
8910,109
8911,61
8913,109
8914,65
8915,63
8916,124
8917,123
8918,123
8919,58
8920,109
8921,107
8922,96
8923,51
8924,109
8925,109
8926,3
8927,109
8928,58
8929,3
8930,123
8931,3
8932,109
8933,58
8934,36
8935,7
8936,40
8937,71
8938,8
8939,92
8940,109
8941,109
8942,64
8943,96
8944,63
8945,65
8946,92
8947,109
8948,107
8949,13
8950,109
8951,109
8952,1
8953,109
8954,58
8955,109
8956,92
8957,106
8958,124
8959,123
8960,109
8961,92
8962,123
8963,3
8964,96
8965,13
8966,123
8967,72
8968,76
8969,59
8970,109
8971,123
8972,89
8973,123
8975,65
8976,109
8978,124
8979,96
8980,124
8981,3
8982,13
8983,109
8984,72
8985,61
8986,109
8987,96
8988,71
8989,96
8990,96
8991,89
8992,34
8993,123
8994,63
8995,40
8996,3
8997,124
8999,109
9000,92
9001,109
9002,6
9003,63
9004,123
9005,122
9006,8
9007,96
9008,109
9009,65
9010,107
9011,3
9012,38
9013,3
9014,92
9015,92
9017,64
9018,119
9019,40
9020,75
9021,65
9022,123
9024,92
9025,112
9026,92
9027,100
9028,123
9029,58
9030,89
9031,119
9032,3
9033,109
9034,99
9035,3
9036,124
9037,109
9039,123
9040,96
9041,3
9042,109
9043,92
9044,109
9045,106
9046,63
9047,84
9048,96
9049,58
9050,99
9051,58
9052,34
9053,96
9054,107
9055,53
9056,3
9057,109
9058,109
9059,109
9060,61
9061,6
9062,39
9064,58
9065,109
9066,109
9067,109
9068,40
9069,3
9070,64
9071,109
9073,3
9074,109
9075,40
9076,92
9077,84
9078,109
9079,96
9080,124
9081,64
9082,40
9083,123
9084,124
9085,109
9086,109
9087,109
9088,3
9089,109
9090,109
9091,107
9092,107
9093,109
9094,92
9095,63
9096,13
